vdi_guacamole2.1.iytle5jay8ee@swarm-3    | 15:15:23.395 [http-nio-8080-exec-2] INFO  o.a.g.tunnel.TunnelRequestService - User "student850000000" disconnected from connection group "1". Duration: 1256 milliseconds
vdi_guacamole2.1.iytle5jay8ee@swarm-3    | 15:15:27.753 [http-nio-8080-exec-5] INFO  o.a.g.r.auth.AuthenticationService - User "student850000000" successfully authenticated from [10.255.0.2, 10.0.19.11].
vdi_guacamole2.1.iytle5jay8ee@swarm-3    | 15:15:28.079 [http-nio-8080-exec-4] INFO  o.a.g.tunnel.TunnelRequestService - User "student850000000" connected to group "1".
vdi_guacamole2.1.iytle5jay8ee@swarm-3    | 15:15:29.683 [http-nio-8080-exec-10] INFO  o.a.g.tunnel.TunnelRequestService - User "student850000000" disconnected from connection group "1". Duration: 1604 milliseconds
vdi_guacamole2.1.iytle5jay8ee@swarm-3    | 15:15:36.209 [http-nio-8080-exec-3] INFO  o.a.g.r.auth.AuthenticationService - User "student850000000" successfully authenticated from [10.255.0.2, 10.0.19.11].
vdi_guacamole2.1.iytle5jay8ee@swarm-3    | 15:15:36.623 [http-nio-8080-exec-10] INFO  o.a.g.tunnel.TunnelRequestService - User "student850000000" connected to group "1".
vdi_guacamole2.1.iytle5jay8ee@swarm-3    | 15:15:37.822 [http-nio-8080-exec-1] INFO  o.a.g.tunnel.TunnelRequestService - User "student850000000" disconnected from connection group "1". Duration: 1199 milliseconds
vdi_guacamole2.1.iytle5jay8ee@swarm-3    | 15:15:43.372 [http-nio-8080-exec-4] INFO  o.a.g.r.auth.AuthenticationService - User "student850000000" successfully authenticated from [10.255.0.2, 10.0.19.11].
vdi_guacamole2.1.iytle5jay8ee@swarm-3    | 15:15:43.671 [http-nio-8080-exec-3] INFO  o.a.g.tunnel.TunnelRequestService - User "student850000000" connected to group "1".
vdi_guacamole2.1.iytle5jay8ee@swarm-3    | 15:15:44.973 [http-nio-8080-exec-3] INFO  o.a.g.tunnel.TunnelRequestService - User "student850000000" disconnected from connection group "1". Duration: 1302 milliseconds
vdi_guacamole2.1.iytle5jay8ee@swarm-3    | 15:15:55.426 [http-nio-8080-exec-4] INFO  o.a.g.r.auth.AuthenticationService - User "student850000000" successfully authenticated from [10.255.0.2, 10.0.19.11].
vdi_guacamole2.1.iytle5jay8ee@swarm-3    | 15:15:55.827 [http-nio-8080-exec-3] INFO  o.a.g.tunnel.TunnelRequestService - User "student850000000" connected to group "1".
vdi_guacamole2.1.iytle5jay8ee@swarm-3    | 15:15:57.415 [http-nio-8080-exec-2] INFO  o.a.g.tunnel.TunnelRequestService - User "student850000000" disconnected from connection group "1". Duration: 1584 milliseconds
vdi_guacamole2.1.iytle5jay8ee@swarm-3    | 15:16:01.959 [http-nio-8080-exec-10] INFO  o.a.g.r.auth.AuthenticationService - User "student850000000" successfully authenticated from [10.255.0.2, 10.0.19.11].
vdi_guacamole2.1.iytle5jay8ee@swarm-3    | 15:16:02.251 [http-nio-8080-exec-5] INFO  o.a.g.tunnel.TunnelRequestService - User "student850000000" connected to group "1".
vdi_guacamole2.1.iytle5jay8ee@swarm-3    | 15:16:03.333 [Thread-244] INFO  o.a.g.tunnel.TunnelRequestService - User "student850000000" disconnected from connection group "1". Duration: 1082 milliseconds
vdi_guacamole2.1.iytle5jay8ee@swarm-3    | 15:16:09.634 [http-nio-8080-exec-7] INFO  o.a.g.r.auth.AuthenticationService - User "student850000000" successfully authenticated from [10.255.0.2, 10.0.19.11].
vdi_guacamole2.1.iytle5jay8ee@swarm-3    | 15:16:10.026 [http-nio-8080-exec-8] INFO  o.a.g.tunnel.TunnelRequestService - User "student850000000" connected to group "1".
vdi_guacamole2.1.iytle5jay8ee@swarm-3    | 15:16:11.199 [http-nio-8080-exec-4] INFO  o.a.g.tunnel.TunnelRequestService - User "student850000000" disconnected from connection group "1". Duration: 1173 milliseconds
vdi_guacamole2.1.iytle5jay8ee@swarm-3    | 15:16:16.063 [http-nio-8080-exec-10] INFO  o.a.g.r.auth.AuthenticationService - User "student850000000" successfully authenticated from [10.255.0.2, 10.0.19.11].
vdi_guacamole2.1.iytle5jay8ee@swarm-3    | 15:16:16.363 [http-nio-8080-exec-3] INFO  o.a.g.tunnel.TunnelRequestService - User "student850000000" connected to group "1".
vdi_guacamole2.1.iytle5jay8ee@swarm-3    | 15:16:17.743 [http-nio-8080-exec-8] INFO  o.a.g.tunnel.TunnelRequestService - User "student850000000" disconnected from connection group "1". Duration: 1380 milliseconds
vdi_guacamole2.1.iytle5jay8ee@swarm-3    | 15:16:26.516 [http-nio-8080-exec-4] INFO  o.a.g.r.auth.AuthenticationService - User "student850000000" successfully authenticated from [10.255.0.2, 10.0.19.11].
vdi_guacamole2.1.iytle5jay8ee@swarm-3    | 15:16:26.911 [http-nio-8080-exec-8] INFO  o.a.g.tunnel.TunnelRequestService - User "student850000000" connected to group "1".
vdi_guacamole2.1.iytle5jay8ee@swarm-3    | 15:16:28.160 [http-nio-8080-exec-6] INFO  o.a.g.tunnel.TunnelRequestService - User "student850000000" disconnected from connection group "1". Duration: 1249 milliseconds
vdi_guacamole2.1.iytle5jay8ee@swarm-3    | 15:16:33.093 [http-nio-8080-exec-7] INFO  o.a.g.r.auth.AuthenticationService - User "student850000000" successfully authenticated from [10.255.0.2, 10.0.19.11].
vdi_guacamole2.1.iytle5jay8ee@swarm-3    | 15:16:33.399 [http-nio-8080-exec-2] INFO  o.a.g.tunnel.TunnelRequestService - User "student850000000" connected to group "1".
vdi_guacamole2.1.iytle5jay8ee@swarm-3    | 15:16:34.753 [http-nio-8080-exec-2] INFO  o.a.g.tunnel.TunnelRequestService - User "student850000000" disconnected from connection group "1". Duration: 1354 milliseconds
vdi_guacamole2.1.iytle5jay8ee@swarm-3    | 15:17:12.031 [http-nio-8080-exec-7] ERROR o.a.d.l.c.api.LdapNetworkConnection - ERR_04122_SSL_CONTEXT_INIT_FAILURE Failed to initialize the SSL context
